transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	9254.120000	0.108060	9.142543	9.166541	3.426772	0.040000	3.466772	87.183200
2000	18096.920000	0.110516	8.992596	9.013891	3.322968	0.040000	3.362968	86.624740
3000	26942.040000	0.111350	8.943421	8.951532	3.256120	0.040000	3.296120	87.097187
4000	35799.080000	0.111735	8.921820	8.927064	3.282524	0.040010	3.322534	86.637710
5000	44671.320000	0.111929	8.911902	8.916997	3.298020	0.040008	3.338028	86.575456
6000	53069.360000	0.113060	8.826244	8.832855	3.263722	0.040013	3.303735	86.253160
7000	62211.680000	0.112519	8.871404	8.875959	3.291391	0.040011	3.331402	86.314011
8000	71388.040000	0.112064	8.909529	8.913991	3.309432	0.040010	3.349442	86.344750
9000	80390.560000	0.111953	8.919862	8.923219	3.320559	0.040013	3.360573	86.376467
10000	89291.920000	0.111992	8.918012	8.921635	3.324420	0.040016	3.364436	86.344536
