transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	29365.800000	0.034053	29.307508	29.328600	25.759800	0.040000	25.799800	53.359360
2000	57835.280000	0.034581	28.888284	28.867339	25.345509	0.040000	25.385509	53.170960
3000	85590.640000	0.035051	28.510517	28.510806	25.013964	0.040000	25.053964	53.069040
4000	114656.520000	0.034887	28.649392	28.646797	25.140840	0.040010	25.180850	53.111880
5000	143057.520000	0.034951	28.599704	28.597704	25.097844	0.040008	25.137852	53.092488
6000	171311.520000	0.035024	28.542077	28.531839	25.024797	0.040007	25.064803	53.107240
7000	199219.480000	0.035137	28.451476	28.452170	24.963559	0.040006	25.003565	53.143411
8000	225818.360000	0.035427	28.219872	28.218275	24.734756	0.040005	24.774761	53.125995
9000	252131.400000	0.035696	28.007979	28.000844	24.511360	0.040004	24.551365	53.091836
10000	278304.160000	0.035932	27.824438	27.823891	24.332661	0.040004	24.372665	53.058364
