transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	35874.160000	0.027875	35.102663	35.099569	3.057947	0.040000	3.097947	721.848880
2000	71720.000000	0.027886	35.474437	35.521189	3.023822	0.040040	3.063861	739.807300
3000	108995.760000	0.027524	36.075078	36.084358	3.082516	0.040026	3.122542	752.198080
4000	144554.640000	0.027671	35.945996	35.961791	3.080657	0.040030	3.120687	753.959580
5000	180418.200000	0.027713	35.929506	35.946619	3.107296	0.040032	3.147328	752.188752
6000	215592.800000	0.027830	35.803667	35.796159	3.123627	0.040027	3.163654	747.686593
7000	251520.800000	0.027831	35.821432	35.823854	3.126694	0.040023	3.166717	748.449526
8000	288237.040000	0.027755	35.933297	35.934507	3.143495	0.040025	3.183520	750.445800
9000	324838.240000	0.027706	36.007516	36.016938	3.166369	0.040022	3.206391	752.402582
10000	362063.880000	0.027619	36.129341	36.129324	3.143736	0.040020	3.183756	755.208828
