transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	972.000000	0.001029	0.000000	43.225455	6.281739	0.040000	6.321739	911.240000
1000	33126.680000	0.030187	32.186867	32.381427	3.206804	0.040039	3.246843	740.433480
2000	66666.040000	0.030000	32.863452	32.979812	3.085480	0.040020	3.125500	756.710680
3000	99008.200000	0.030301	32.689630	32.762396	3.091979	0.040013	3.131992	753.192760
4000	131769.960000	0.030356	32.707667	32.767889	3.086355	0.040020	3.126375	754.235820
5000	164918.720000	0.030318	32.795903	32.847960	3.081219	0.040016	3.121235	756.687368
6000	197232.000000	0.030421	32.715453	32.757037	3.109975	0.040013	3.149988	753.807200
7000	229611.600000	0.030486	32.667467	32.689032	3.115883	0.040011	3.155894	753.161423
8000	262105.360000	0.030522	32.645751	32.665135	3.119940	0.040010	3.159950	753.171905
9000	294534.400000	0.030557	32.621669	32.638559	3.106906	0.040009	3.146915	753.705524
10000	326394.200000	0.030638	32.545475	32.574096	3.107438	0.040008	3.147446	751.919320
