transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	8471.760000	0.118039	8.348989	8.395005	3.254668	0.040000	3.294668	75.723040
2000	16798.880000	0.119056	8.338049	8.361075	3.226979	0.040000	3.266979	75.672440
3000	25126.120000	0.119398	8.334445	8.350931	3.208933	0.040000	3.248933	75.561213
4000	33550.640000	0.119223	8.356969	8.370499	3.190242	0.040000	3.230242	75.462840
5000	42055.880000	0.118889	8.386629	8.391690	3.219996	0.040000	3.259996	75.407120
6000	50469.400000	0.118884	8.391112	8.398669	3.227605	0.040000	3.267605	75.285727
7000	58947.520000	0.118750	8.403543	8.410987	3.248412	0.040000	3.288412	75.276880
8000	67500.400000	0.118518	8.422213	8.430671	3.267105	0.040000	3.307105	75.240750
9000	75953.400000	0.118494	8.425634	8.430343	3.276235	0.040004	3.316240	75.112938
10000	84280.880000	0.118651	8.415818	8.421757	3.270076	0.040004	3.310080	75.109692
