transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	4794.800000	0.208559	4.728368	4.723034	0.984488	0.040000	1.024488	77.397320
2000	9619.560000	0.207910	4.776588	4.773704	1.007623	0.040020	1.047643	77.471800
3000	14350.520000	0.209052	4.761374	4.759761	0.989851	0.040013	1.029864	77.283640
4000	19105.240000	0.209367	4.759710	4.758744	0.991103	0.040010	1.031113	76.870100
5000	23792.040000	0.210154	4.745125	4.745845	0.981225	0.040016	1.021241	76.896952
6000	28516.000000	0.210408	4.741597	4.740645	0.983707	0.040013	1.023721	76.820453
7000	33262.640000	0.210446	4.742317	4.740832	0.977782	0.040011	1.017794	76.913046
8000	37993.120000	0.210564	4.740838	4.739928	0.980449	0.040020	1.020469	76.849915
9000	42713.080000	0.210708	4.738518	4.737819	0.979700	0.040018	1.019718	76.796253
10000	47492.800000	0.210558	4.742638	4.742588	0.980551	0.040016	1.020567	76.847768
