transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	1455.080000	0.000687	0.000000	1325.960000	1318.000000	0.040000	1318.040000	132.280000
1000	982804.920000	0.001017	982.332172	982.692560	978.728200	0.040000	978.768200	95.665040
2000	1988488.600000	0.001006	994.013767	993.698811	989.666067	0.040020	989.706087	97.082200
3000	3004232.520000	0.000999	1001.259567	1001.369960	997.286000	0.040013	997.326013	96.019280
4000	4021896.840000	0.000995	1005.361780	1005.437340	1001.278920	0.040020	1001.318940	96.446290
5000	5089058.800000	0.000982	1017.724289	1017.802008	1013.620776	0.040024	1013.660800	96.539992
6000	6079937.960000	0.000987	1013.249355	1013.303740	1009.122493	0.040020	1009.162513	96.386620
7000	7091525.320000	0.000987	1013.011893	1013.064571	1008.859114	0.040017	1008.899131	96.363189
8000	8075872.000000	0.000991	1009.428294	1009.474040	1005.267220	0.040015	1005.307235	96.523605
9000	9143733.120000	0.000984	1015.921551	1015.963413	1011.761262	0.040013	1011.801276	96.255111
10000	10214864.360000	0.000979	1021.443072	1021.473540	1017.278444	0.040012	1017.318456	96.248936
