transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	9713.680000	0.102948	9.602803	9.612396	4.366653	0.040000	4.406653	126.083200
2000	19227.400000	0.104018	9.558239	9.564796	4.313075	0.040000	4.353075	125.468660
3000	29080.160000	0.103163	9.656445	9.641247	4.368355	0.040000	4.408355	125.773720
4000	38678.600000	0.103416	9.641940	9.640199	4.354656	0.040000	4.394656	126.461030
5000	48144.920000	0.103853	9.606809	9.611078	4.333355	0.040008	4.373363	126.236136
6000	57798.120000	0.103810	9.614542	9.614489	4.331126	0.040007	4.371133	126.105900
7000	67326.240000	0.103971	9.602195	9.606033	4.324160	0.040006	4.364166	126.107783
8000	77104.840000	0.103755	9.624248	9.627005	4.336776	0.040005	4.376781	126.513275
9000	86753.440000	0.103742	9.626954	9.625539	4.325503	0.040004	4.365508	126.583800
10000	96437.760000	0.103694	9.632691	9.630860	4.337174	0.040004	4.377178	126.441324
