transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	547.840000	0.001825	0.000000	24.438182	1.343636	0.040000	1.383636	516.320000
1000	27248.160000	0.036700	26.727047	26.645015	0.280900	0.040039	0.320939	630.847320
2000	53630.480000	0.037292	26.554597	26.505625	0.275215	0.040020	0.315235	630.490880
3000	80857.840000	0.037102	26.778926	26.751410	0.268475	0.040040	0.308515	636.391800
4000	106892.520000	0.037421	26.592818	26.580831	0.264585	0.040030	0.304615	632.000400
5000	134470.720000	0.037183	26.789934	26.764595	0.264475	0.040024	0.304498	635.364560
6000	161687.680000	0.037109	26.861117	26.841202	0.264752	0.040020	0.304772	637.611240
7000	188421.960000	0.037151	26.842995	26.834918	0.266585	0.040017	0.306602	637.687383
8000	215430.760000	0.037135	26.863723	26.852969	0.264978	0.040020	0.304998	638.580715
9000	241557.480000	0.037258	26.781825	26.769314	0.265838	0.040018	0.305855	636.589542
10000	268689.760000	0.037218	26.816874	26.808940	0.266994	0.040016	0.307010	637.932108
