transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	10064.280000	0.099361	9.922082	9.989891	3.950219	0.040000	3.990219	99.988200
2000	19890.760000	0.100549	9.874257	9.899472	3.840458	0.040000	3.880458	101.274520
3000	29338.360000	0.102255	9.731991	9.752992	3.765824	0.040000	3.805824	101.394907
4000	39276.640000	0.101842	9.783576	9.790047	3.793669	0.040000	3.833669	101.681120
5000	49144.920000	0.101740	9.800520	9.806530	3.805682	0.040000	3.845682	101.718872
6000	58995.600000	0.101702	9.808881	9.814234	3.815731	0.040000	3.855731	101.702500
7000	69075.600000	0.101338	9.847618	9.855154	3.840497	0.040000	3.880497	101.799823
8000	78992.880000	0.101275	9.856327	9.857566	3.830441	0.040000	3.870441	102.045110
9000	89069.040000	0.101045	9.880756	9.884222	3.869394	0.040004	3.909398	101.968671
10000	99350.560000	0.100654	9.920836	9.925279	3.890382	0.040004	3.930386	102.044444
