transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	26175.760000	0.038203	26.109069	26.039284	21.775164	0.040000	21.815164	86.712080
2000	52284.320000	0.038252	26.108814	26.081397	21.765746	0.040000	21.805746	86.622660
3000	78443.680000	0.038244	26.125669	26.118681	21.812983	0.040000	21.852983	86.925253
4000	104606.600000	0.038239	26.134984	26.126585	21.809830	0.040000	21.849830	86.954920
5000	129831.720000	0.038511	25.952975	25.955250	21.636434	0.040000	21.676434	86.871952
6000	155427.720000	0.038603	25.893469	25.873275	21.566632	0.040000	21.606632	86.762313
7000	181033.200000	0.038667	25.852322	25.851528	21.545212	0.040000	21.585212	86.754754
8000	207046.160000	0.038639	25.872404	25.868329	21.563834	0.040000	21.603834	86.866770
9000	232956.720000	0.038634	25.876644	25.876716	21.567016	0.040004	21.607021	86.829240
10000	258982.840000	0.038613	25.891593	25.882791	21.567024	0.040004	21.607028	86.883448
