transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1	463.240000	0.002159	0.000000	38.313333	10.566667	0.040000	10.606667	376.720000
1000	15848.760000	0.063096	15.400921	15.709484	4.013162	0.040040	4.053201	177.120080
2000	32781.040000	0.061011	16.166983	16.297305	4.136342	0.040020	4.176362	183.099320
3000	50250.200000	0.059701	16.601187	16.686895	4.100810	0.040013	4.140823	188.198200
4000	65510.680000	0.061059	16.265926	16.326861	4.088654	0.040020	4.128674	182.167350
5000	81791.760000	0.061131	16.268958	16.324232	4.097269	0.040024	4.137293	183.309848
6000	99993.840000	0.060004	16.591199	16.640146	4.085785	0.040020	4.125805	186.385187
7000	116619.160000	0.060024	16.596074	16.633125	4.098967	0.040017	4.138985	185.990983
8000	134190.320000	0.059617	16.717975	16.754531	4.110875	0.040015	4.150890	186.852805
9000	152760.720000	0.058916	16.923823	16.952183	4.117084	0.040013	4.157097	189.267773
10000	169059.880000	0.059151	16.861350	16.895395	4.127811	0.040012	4.167823	189.490584
