transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	43097.680000	0.023203	43.021341	43.003513	40.357126	0.040000	40.397126	44.134840
2000	84239.800000	0.023742	42.081261	42.075784	39.454505	0.040000	39.494505	44.171600
3000	125291.400000	0.023944	41.737926	41.731792	39.084584	0.040000	39.124584	44.237000
4000	166076.920000	0.024085	41.499765	41.505324	38.869323	0.040000	38.909323	44.260210
5000	209180.800000	0.023903	41.820652	41.817065	39.176633	0.040000	39.216633	44.224416
6000	253213.480000	0.023695	42.189385	42.190002	39.559280	0.040007	39.599287	44.234473
7000	296418.800000	0.023615	42.334539	42.333381	39.704916	0.040011	39.744928	44.220006
8000	338256.160000	0.023651	42.272384	42.268773	39.649058	0.040015	39.689073	44.220480
9000	381244.720000	0.023607	42.351968	42.347989	39.722604	0.040013	39.762617	44.217076
10000	424828.280000	0.023539	42.475140	42.473725	39.850334	0.040012	39.890346	44.212936
