transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	45440.120000	0.022007	45.422342	45.383120	1.265774	0.040040	1.305814	58.232600
2000	86388.280000	0.023151	43.184132	43.176448	1.324760	0.040020	1.364780	58.077700
3000	131007.480000	0.022899	43.662648	43.665800	1.327717	0.040027	1.367744	58.051773
4000	175085.240000	0.022846	43.766452	43.769020	1.328418	0.040030	1.368448	58.030260
5000	218253.440000	0.022909	43.646777	43.639480	1.332166	0.040024	1.372190	58.033400
6000	263455.080000	0.022774	43.905964	43.899153	1.316427	0.040020	1.356447	58.063267
7000	307977.160000	0.022729	43.993993	43.988242	1.310654	0.040017	1.350671	58.067349
8000	351534.120000	0.022757	43.939357	43.934750	1.306087	0.040015	1.346102	58.047475
9000	394013.040000	0.022842	43.777069	43.776655	1.300458	0.040013	1.340471	58.054582
10000	436100.560000	0.022930	43.608097	43.599384	1.299406	0.040012	1.339418	58.076652
