transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	7183.760000	0.139203	7.077357	7.097448	3.024886	0.040000	3.064886	84.690680
2000	14012.400000	0.142731	6.952936	6.972822	2.926129	0.040000	2.966129	84.702220
3000	20967.240000	0.143080	6.953571	6.959934	2.884794	0.040027	2.924821	84.705880
4000	27962.360000	0.143049	6.963961	6.970262	2.899791	0.040030	2.939821	84.400840
5000	35055.800000	0.142630	6.989862	6.996886	2.926180	0.040024	2.966204	84.576400
6000	41915.160000	0.143146	6.968108	6.968239	2.892668	0.040027	2.932695	84.588427
7000	48954.480000	0.142990	6.978283	6.983889	2.905558	0.040029	2.945586	84.726874
8000	55704.400000	0.143615	6.949734	6.954941	2.895386	0.040025	2.935411	84.552060
9000	62622.520000	0.143718	6.946221	6.948482	2.896906	0.040022	2.936929	84.429178
10000	69455.880000	0.143976	6.934933	6.936043	2.890557	0.040020	2.930577	84.411132
