transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	2302.640000	0.434284	2.258058	2.247930	0.094595	0.040000	0.134595	55.192040
2000	4566.960000	0.437928	2.261191	2.257420	0.094822	0.040000	0.134822	55.464260
3000	6866.800000	0.436885	2.274078	2.270672	0.095384	0.040000	0.135384	55.716133
4000	9161.720000	0.436599	2.279290	2.277434	0.095411	0.040010	0.135421	55.905660
5000	11424.960000	0.437638	2.276079	2.274791	0.095083	0.040008	0.135091	55.815736
6000	13667.760000	0.438989	2.270532	2.268903	0.095438	0.040007	0.135445	55.622273
7000	15988.040000	0.437827	2.277640	2.276531	0.094974	0.040011	0.134985	55.782063
8000	18265.080000	0.437994	2.277565	2.276276	0.094875	0.040010	0.134885	55.773960
9000	20522.720000	0.438538	2.275351	2.274436	0.095341	0.040009	0.135350	55.714951
10000	22859.080000	0.437463	2.281452	2.280591	0.095347	0.040016	0.135363	55.793664
