transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	27015.400000	0.037016	26.919640	26.927705	4.199242	0.040000	4.239242	55.334160
2000	54495.080000	0.036701	27.199800	27.215852	4.085934	0.040040	4.125974	55.648620
3000	80643.880000	0.037201	26.849350	26.865618	4.099041	0.040040	4.139081	55.510453
4000	108535.040000	0.036854	27.109867	27.122419	4.106587	0.040030	4.146617	55.517450
5000	135636.960000	0.036863	27.108278	27.112491	4.199704	0.040040	4.239744	55.590648
6000	160982.360000	0.037271	26.814416	26.820587	4.221363	0.040033	4.261396	55.538460
7000	186855.200000	0.037462	26.679886	26.686599	4.250163	0.040034	4.290197	55.470909
8000	212996.720000	0.037559	26.612582	26.619942	4.268370	0.040030	4.308400	55.496420
9000	239300.240000	0.037610	26.578238	26.577239	4.261790	0.040036	4.301826	55.525040
10000	265857.120000	0.037614	26.576102	26.582222	4.287732	0.040036	4.327768	55.513912
