transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	7226.120000	0.138387	7.125726	7.139227	4.105703	0.040000	4.145703	79.887560
2000	14508.480000	0.137850	7.204082	7.205333	4.105699	0.040000	4.145699	80.883780
3000	21729.400000	0.138062	7.209697	7.211455	4.127506	0.040000	4.167506	80.563107
4000	29256.520000	0.136722	7.289072	7.289845	4.197039	0.040000	4.237039	80.715290
5000	36395.320000	0.137380	7.259012	7.256061	4.164444	0.040008	4.204452	80.860848
6000	43276.360000	0.138644	7.196006	7.198116	4.118842	0.040013	4.158855	80.896547
7000	50398.680000	0.138893	7.185478	7.184618	4.100647	0.040017	4.140664	80.979120
8000	57534.320000	0.139047	7.179247	7.178649	4.097126	0.040015	4.137141	81.084710
9000	64670.480000	0.139167	7.174459	7.176984	4.097678	0.040013	4.137691	81.022547
10000	71813.440000	0.139250	7.171309	7.171514	4.085774	0.040016	4.125790	80.980332
