transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	8510.920000	0.117496	8.371612	8.411129	3.234065	0.040000	3.274065	76.344160
2000	16872.200000	0.118538	8.366443	8.395976	3.153267	0.040000	3.193267	76.909480
3000	25102.400000	0.119510	8.321014	8.328019	3.126333	0.040013	3.166346	76.783707
4000	33339.760000	0.119977	8.300095	8.313614	3.126873	0.040010	3.166883	76.973720
5000	41642.280000	0.120070	8.300580	8.312404	3.110457	0.040008	3.150465	76.972752
6000	49831.960000	0.120405	8.282094	8.293877	3.096491	0.040007	3.136498	76.934760
7000	58080.480000	0.120522	8.277297	8.284658	3.097766	0.040006	3.137771	76.792606
8000	66265.880000	0.120726	8.265808	8.272638	3.099635	0.040010	3.139645	76.864725
9000	74604.120000	0.120637	8.273857	8.281017	3.111381	0.040009	3.151390	76.776480
10000	82869.400000	0.120672	8.272999	8.278553	3.107811	0.040008	3.147819	76.766152
