transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	7134.720000	0.140160	7.088088	7.067156	3.961982	0.040000	4.001982	56.192840
2000	14444.880000	0.138457	7.199180	7.195536	4.060080	0.040000	4.100080	56.016720
3000	21625.520000	0.138725	7.192998	7.192615	4.061669	0.040013	4.101683	55.859240
4000	28790.440000	0.138935	7.185976	7.183529	4.050342	0.040010	4.090352	56.060500
5000	35959.200000	0.139046	7.182533	7.178487	4.052649	0.040008	4.092657	55.976568
6000	42978.360000	0.139605	7.155299	7.153294	4.038682	0.040020	4.078702	55.868547
7000	50238.720000	0.139335	7.170310	7.166557	4.056668	0.040017	4.096685	55.766983
8000	57470.440000	0.139202	7.177987	7.176169	4.060659	0.040015	4.100674	55.662365
9000	64717.960000	0.139065	7.185714	7.185043	4.056689	0.040013	4.096703	55.740013
10000	71741.080000	0.139390	7.169453	7.165202	4.029783	0.040016	4.069799	55.822964
