transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	3321.440000	0.301074	3.267347	3.268976	0.174685	0.040039	0.214724	56.962960
2000	6548.200000	0.305427	3.247044	3.249529	0.179722	0.040020	0.219712	56.135900
3000	9697.320000	0.309364	3.214391	3.215721	0.181592	0.040013	0.221605	55.854133
4000	12857.240000	0.311109	3.200770	3.200239	0.183723	0.040010	0.223733	55.684410
5000	16068.880000	0.311160	3.202945	3.204252	0.183625	0.040008	0.223633	55.736448
6000	19279.920000	0.311205	3.204294	3.205693	0.185137	0.040007	0.225144	55.773133
7000	22483.520000	0.311339	3.204195	3.204133	0.186165	0.040006	0.226171	55.710291
8000	25751.040000	0.310667	3.212112	3.212131	0.186519	0.040005	0.226524	55.793510
9000	28994.640000	0.310402	3.215611	3.215535	0.185827	0.040004	0.225831	55.814280
10000	32239.960000	0.310174	3.218582	3.218650	0.186407	0.040004	0.226411	55.747576
