transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	7280.880000	0.137346	7.128729	7.161496	0.345723	0.040000	0.385723	101.414240
2000	14323.840000	0.139627	7.085823	7.106243	0.315813	0.040000	0.355813	101.048880
3000	21255.240000	0.141142	7.034331	7.054019	0.303352	0.040013	0.343365	100.634680
4000	28433.680000	0.140678	7.070368	7.077740	0.300080	0.040020	0.340100	100.735410
5000	35652.720000	0.140242	7.100108	7.113662	0.298931	0.040032	0.338962	101.186832
6000	43004.760000	0.139519	7.142104	7.152422	0.298826	0.040027	0.338852	101.617213
7000	50128.600000	0.139641	7.139494	7.147811	0.296752	0.040023	0.336775	101.678514
8000	57494.080000	0.139145	7.167746	7.176722	0.295167	0.040020	0.335187	101.691420
9000	64578.040000	0.139366	7.158435	7.165459	0.295981	0.040018	0.335999	101.745160
10000	71770.120000	0.139334	7.161800	7.170163	0.294781	0.040016	0.334797	101.816552
