transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	10390.160000	0.096245	10.215976	10.275762	3.446093	0.040000	3.486093	101.317400
2000	20844.720000	0.095948	10.335328	10.377410	3.418357	0.040000	3.458357	101.885660
3000	30875.040000	0.097166	10.233625	10.262128	3.385763	0.040000	3.425763	100.980187
4000	41149.000000	0.097208	10.243711	10.262545	3.339716	0.040000	3.379716	101.454910
5000	51560.240000	0.096974	10.277223	10.290028	3.396552	0.040008	3.436560	101.376136
6000	61180.440000	0.098071	10.167701	10.181971	3.351393	0.040007	3.391400	100.871287
7000	71120.880000	0.098424	10.135231	10.148674	3.339989	0.040006	3.379994	100.378194
8000	81499.800000	0.098160	10.165696	10.176975	3.363077	0.040015	3.403092	100.159365
9000	92003.320000	0.097823	10.203236	10.212611	3.373089	0.040013	3.413102	100.201164
10000	102257.440000	0.097792	10.208325	10.216966	3.372289	0.040012	3.412301	100.194388
