transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	6282.000000	0.159185	6.152633	6.170737	0.951906	0.040039	0.991945	110.935200
2000	12478.600000	0.160274	6.174627	6.187857	0.963689	0.040020	1.003708	111.559180
3000	18527.120000	0.161925	6.132578	6.140358	0.944766	0.040013	0.984780	111.287907
4000	24739.720000	0.161683	6.152588	6.158894	0.951665	0.040010	0.991675	111.001170
5000	30896.240000	0.161832	6.153375	6.156453	0.948452	0.040008	0.988460	110.924408
6000	37091.720000	0.161761	6.160393	6.164281	0.955825	0.040007	0.995832	110.945440
7000	43306.480000	0.161639	6.168161	6.172208	0.960296	0.040011	1.000308	111.176869
8000	49631.960000	0.161186	6.187828	6.192080	0.967385	0.040010	1.007395	111.244565
9000	55814.000000	0.161250	6.187185	6.191006	0.969184	0.040009	1.009193	111.239507
10000	61962.600000	0.161388	6.183326	6.187209	0.968001	0.040008	1.008009	111.309560
