transcripts_nb	time	prod_rate	mean_prod_time	mean_bind_time	mean_ocf_time	mean_esc_time	mean_init_time	mean_elong_time
1000	14058.400000	0.071132	13.982583	13.950766	9.662726	0.040000	9.702726	86.891000
2000	28678.560000	0.069739	14.301531	14.261512	9.935841	0.040020	9.975861	86.869380
3000	42392.040000	0.070768	14.105448	14.097126	9.775750	0.040013	9.815763	86.498480
4000	56702.120000	0.070544	14.156619	14.161109	9.844565	0.040010	9.884575	86.192660
5000	70805.320000	0.070616	14.145933	14.146294	9.851229	0.040008	9.891237	86.000592
6000	84395.240000	0.071094	14.053249	14.053489	9.762425	0.040007	9.802431	86.034320
7000	98766.120000	0.070875	14.098631	14.093564	9.808317	0.040011	9.848329	86.035309
8000	112656.240000	0.071012	14.072564	14.071252	9.779500	0.040010	9.819510	85.997165
9000	126829.040000	0.070962	14.083703	14.084064	9.785084	0.040013	9.825097	86.126996
10000	140458.880000	0.071195	14.038312	14.035602	9.747472	0.040016	9.787488	86.094648
